path,sentence
common_voice_sw_29956922.mp3,niyapadidi ya watu ni burusi jaukime umegawanwa katika makoni matato
common_voice_sw_30327272.mp3,kwanke znazokikano upando masheriki
common_voice_sw_30009103.mp3,amba ko walipata makazi katika borofa moja karebu na uwanja wapurabu ka mpuna
common_voice_sw_36331478.mp3,masaba wa kigaraaka latuarusila kuwa milindefwa mbazo uuzifuna katikaunzikilidono
common_voice_sw_30372176.mp3,kinakabila linaruhayake yasili ya kula vya asili
common_voice_sw_30095245.mp3,wachesaleta jiki cheza fainali hinashinda
common_voice_sw_29906095.mp3,katika enyei ipika katika lisindi mikumi tada maei uraisi watifami
common_voice_sw_29792314.mp3,pilakeisahaule ncangogo tefaupaliwaigaya
common_voice_sw_34392910.mp3,wasadhikarisehen ateza de maa
common_voice_sw_30263489.mp3,baada ya kutanka hayo mbelea molimu nya rerankanze alikakaroho
common_voice_sw_29850272.mp3,mikomi ni kifadhi ya taifa mashugure njini tamania
common_voice_sw_30311638.mp3,remonshabani mwakisani mumbaji na mpunzi wa muziki wakizavikipe kutoka tanzania
common_voice_sw_30421671.mp3,biiialikaiiiiki
common_voice_sw_29870811.mp3,kikaziiio ulaatofiiki huiluwa badaiatiidi
common_voice_sw_30438250.mp3,anouwa tofaudi kibaadii na matoto waniawa liwacha mimbaka
common_voice_sw_30550233.mp3,wakatihuokimi a taifa ya tongania likuwa heshikiki
common_voice_sw_29789050.mp3,taraisha rinanana mez wa kume na maja
common_voice_sw_31409368.mp3,adamo gra osako ukononi hawa waaron koa kukipo maje
common_voice_sw_29838108.mp3,nahikachache baada ya mauwaji kwutokia alifika kanali alimafutu
common_voice_sw_30415096.mp3,kwadelehao walipata vimo ha nawalikuwandeka waliani ka hiyo
common_voice_sw_36617327.mp3,aleishmaasa
common_voice_sw_30415628.mp3,mwalumu hileserere aliamtisha chamachaumoja wa tawanika kiitukimiza kutaifawa wa fiika
common_voice_sw_29790318.mp3,mavita ubleni kupitea ufisirusika na akuungenziwa aliasheuri
common_voice_sw_30322499.mp3,akitangaza bigukio hilivyoshinda na kuengia katika uroga ya maada bubagia ufaba ya afiika
common_voice_sw_30075071.mp3,malima zama likuwa kigandamiza malake di shani
common_voice_sw_34890318.mp3,tukiazana maelitipi wattua fannoz
common_voice_sw_34977340.mp3,aliondoma baki ya sabia hur walishinda bazia semu kuweya
common_voice_sw_31432285.mp3,ilamu viya ifanyia bili kuwa kola ana wakatikana inatua kwamelatinia
common_voice_sw_30474816.mp3,malinafi zinazo toka afrika kuelekea pandi nungine za nia kupikia bahari ya hindini
common_voice_sw_28259292.mp3,umujawaku ya paasisi za mugimichimkeene
common_voice_sw_29959695.mp3,mwaha elfu mbeli na kumi na tatu alitawengewake kiwa narusi
common_voice_sw_29994099.mp3,wakate kutubia baraza na wadau kukibesha la kupopakeanya punzini
common_voice_sw_30066295.mp3,nya velealikuwa raisi wa kwana tanzania na mbigamia uguua afrik
common_voice_sw_30474035.mp3,mtano ukuo ulibiga kura na kumchaga magufuli kuwa ngo mba ureiz wa chamachamapiduzi
common_voice_sw_30146106.mp3,inalabo ni nani
common_voice_sw_30397947.mp3,uvabingi viwatako canga bongoni magwana zai kunyakwa ini
common_voice_sw_28582969.mp3,kie kwela wasemaci wachache nchini cha mmuriafrika ya katar
common_voice_sw_30226819.mp3,hisha vijana mashunchaguruhuseleleza ukuwa
common_voice_sw_30072189.mp3,katika zira hiyo wenye hama za na hutuka tume ndo
common_voice_sw_29797969.mp3,mumali wa mengosatano mpaka siita kutoka mgiwarusha
common_voice_sw_30315149.mp3,hayebibdiduatatagifu idiuna sisiria da kuwatabii mtazini tu
common_voice_sw_30088140.mp3,tambo na nyani piawako chumbila kusahauponda muiana anyama wengide wanakula ajand
common_voice_sw_30029813.mp3,kipmzi ziwa vitahivyo alisha kinjiktilamani katika enalakusini makafrika
common_voice_sw_30213474.mp3,umali manaa asamatalo alisita matuka mjiwarushi
common_voice_sw_30323330.mp3,mavazi hutufukana kadi aumi na jisia
common_voice_sw_37092541.mp3,nambale waihukuluwa na msa
common_voice_sw_29961256.mp3,alizipa katika makaburi ya luais kukojeda katika kabukila kawaida
common_voice_sw_29907265.mp3,ili anza kufana walitembo ambao hula miti michanga na mizee
common_voice_sw_30311894.mp3,ambacha ni daraca vililotengenezwa kwa ufundi wahali ya j
common_voice_sw_35114691.mp3,daki kate nguliwa ilimaweki hijijini dodoba njhini tanzania
common_voice_sw_30128859.mp3,alinahiiye bawazidi tokea ndane atelijio aja kubwa
common_voice_sw_31779045.mp3,upande hoja na pokwa sama sulahii unazisha kichoko chokwa
common_voice_sw_30101624.mp3,yinaopaneojeo kuvuta nchi chana za fiko pande ki
common_voice_sw_30288978.mp3,utezanikandana naeki za ka machabi yajipila miazimbana timia taifa kanzanu
common_voice_sw_30224946.mp3,karo wa mwgiza bamazi wa koutiabarimbai
common_voice_sw_30314389.mp3,mumbe ya moko bwia waranyindi ziku kutumiwa kwa kupukilea wagini wafamilia
common_voice_sw_30628740.mp3,emanakianaki a
common_voice_sw_30012109.mp3,wamgezeka la uchofuzi ulileyomisha kutokuwa kwa makazi binada
common_voice_sw_36007233.mp3,mkonu ikuo mishangaza kutoa damu
common_voice_sw_31702604.mp3,anzanaili kotewa madeni ya nje kwenye utawana wamina mini
common_voice_sw_30068437.mp3,sijara kikuchuchote kwa sabau yalisitha kula cha kilia
common_voice_sw_29911902.mp3,katika kumgabara milidotambulia kulitaja washuliki kiawalitaa miku
common_voice_sw_30629955.mp3,wapokea wagini kapwafuza mapa yanaupatika nakowanyimi
common_voice_sw_29792456.mp3,jota lishukapo katika baadi ya hali ni ngine kama kuwa na kutapika
common_voice_sw_30325701.mp3,kondodume uchina siku ya arusi kunda mafuta amayo ya takapwa kwenye mabazi ya harusi
common_voice_sw_29971155.mp3,alichagulwa ka mamgumgo wa kamatiku ya chama
common_voice_sw_29894075.mp3,alimulistiaela kialisnakaruaka mapamarais
common_voice_sw_29964995.mp3,reza mbaye alikuwa mumili wajini ya kisamu
common_voice_sw_28719076.mp3,ilekuwa marofu kamaali ya muzikwa jasi
common_voice_sw_29992096.mp3,idariamazema maofu waalizuiazaaulamainazilo ngua
common_voice_sw_30256117.mp3,wegiwauga wajiasomufabisa na kinilimatajiri wa kubwa
common_voice_sw_30177059.mp3,bari haki ya mengu biza wadi aanayompamtu na nyedhambi
common_voice_sw_30204861.mp3,araja ya mguju hambalo na mganisha kanzamia na msundii
common_voice_sw_30235879.mp3,wanakuja kuliwami zigo ili ipeleko kwaokinchasa na sihumi nimgine
common_voice_sw_30332039.mp3,tama smola alifunga mabama tano wakiokwenye mchano hiyo
common_voice_sw_28682112.mp3,unaovuviwenji kitocha watalii na yomba za kistoria za omishinari
common_voice_sw_31271701.mp3,wanyikeku na mgalilikkondichaki na gaga ngasamana tu ku
common_voice_sw_29961191.mp3,kasivicha kwa kasakina kadiriwa kufikia shulimi na kisabana ishureni
common_voice_sw_28581806.mp3,kwa hiyo iiinaeza kuwazikuwalika miso
common_voice_sw_29936174.mp3,tabasamu lake huniaujasiri wa kupambala zaidi
common_voice_sw_30176840.mp3,kangaro kwenapenda kuishi katika makonde yanayozite kumgaro kumu
common_voice_sw_30167479.mp3,iba barimba eza kikida kutankila k
common_voice_sw_30332289.mp3,samia liza bujiwa kua apidishi wa jembo yamakunduji
common_voice_sw_30545675.mp3,alifariki dunia krulishaba imoka elfu moja mia tifa sabini na mbilo
common_voice_sw_30375349.mp3,nyota huyo wa ajatina alipopea tuzohiiyo ya kilatu cha bahabu katika firihie
common_voice_sw_29930386.mp3,vigungi vevihuli miepopedepina tembwa mkomi
common_voice_sw_30234591.mp3,sidi na akuwaki kwene kubil ni guma anakumtuta
common_voice_sw_29959080.mp3,kumshukuru mangokwa magumo ulililyo ya pitiana kuabuka yane
common_voice_sw_30205458.mp3,zipopia miae za simiona maso ya bariadi na miatu
common_voice_sw_30058131.mp3,kuupanauzwamukumaula ulialima kuakwakila wakaa
common_voice_sw_34989673.mp3,mionsikumumaniisha maakis
common_voice_sw_30110375.mp3,manyekik a baraza ya mapinduzi na makama kwanza raisi
common_voice_sw_30082756.mp3,izilibidatikuouti doutea jeato wengi
common_voice_sw_30416141.mp3,wangat tanza maresinaena patika na tanzania kipilake
common_voice_sw_29826510.mp3,wengi wakiwovangozi namachama zamanya uma kwak
common_voice_sw_30164159.mp3,raisa miasaguwa sana tanaza paokabanda huzomkivaj
common_voice_sw_37084054.mp3,kua famelea lifata kutana boti la uoko waji
common_voice_sw_30474664.mp3,waliatadidamba limbali kama vile mgua majandiasi laha sa hani na viyo
common_voice_sw_30369118.mp3,hawakutazamiwa kunoka kwenye vilabu livyo
common_voice_sw_29822729.mp3,shuka yedi mitambadidavolungusha jii yakila beli
common_voice_sw_35105703.mp3,kupukea rowamoupande wabona ukamisha na silapia mungi
common_voice_sw_30019815.mp3,alipoliza maengweake nzilugu lahoda hua igiuka kipenzi kwa kwecha semei badi de
common_voice_sw_30053655.mp3,hini hakika majawapwe ya kweli wakabila na kimasai
common_voice_sw_30376217.mp3,usasa yaiyomgozo ubareshi ni kizokatika bahari manitarania kama moja mbinu ya kumezeshajisi
common_voice_sw_30046312.mp3,wayao utaka kwaafutokea ubara
common_voice_sw_29889974.mp3,kuchemgeye damia mgobeda maziwa inapanya kuwanda imiaji
common_voice_sw_30315240.mp3,kiasi ka mwedo asamoja kwa bar kutoka mie kitariwa rusha
common_voice_sw_29974098.mp3,hayateni mafadi ya mboyo na hitaji majibu la hatu wa za habaka
common_voice_sw_30101556.mp3,nyale alihuwa migadede nkubwa a saili na ikawarugha keka tanzani
common_voice_sw_29799551.mp3,mike wapenehime wafika kusina kiwa mapajili ikuwa dalabilianinani
common_voice_sw_30025473.mp3,yoti na malena kingereza
common_voice_sw_31119840.mp3,bakadi la makuba lifoenaa aga bamaegu na wada taa
common_voice_sw_30557187.mp3,mes ugende la visaga wajibati na maeno ya
common_voice_sw_31467493.mp3,unaali ya kutokukumaliana juyachanzona mana ya jina limewi
common_voice_sw_30059173.mp3,akwenye kitikikilikanana meshe
common_voice_sw_30269810.mp3,lama teiga baselana kisiku jenda di zorikakietipa mbajevine chukuwakikonge
common_voice_sw_30552748.mp3,aida malele ozababisha watota kuzaliwa wakiwa na kungufu wa damu alini
common_voice_sw_30069409.mp3,kablaza mkureperi nakabina na kamura wazanas
common_voice_sw_30439678.mp3,kilimu niyo utuwa mgungu wa watanza maumin
common_voice_sw_30065074.mp3,katika ltomaragarasi na katika mto kuite na mkoza
common_voice_sw_29947433.mp3,wakatimu u makudi mengine ndani ya kabila inabigia subiri za miao
common_voice_sw_35168816.mp3,ipotapa kiwalo wanajarimukingadi na ivusa
common_voice_sw_31284766.mp3,tamzinjike mkana watuto wa kekwa karidomizisita
common_voice_sw_30145253.mp3,amekuwa kifagia magulianayufumga kwa kutazaga na kueiteza vidulia gani kubuizidibiake
common_voice_sw_28716605.mp3,sikokuwa ya kiwari misha na wakataliki na wangi kana tarehe fuchaki
common_voice_sw_30039669.mp3,hifadhi ya taifa ya mikumi na maarufunchim na dudiani koujumla
common_voice_sw_30050320.mp3,baliseifa lonia na faso reishwo za zibari kwatikata itama cha wananchi
common_voice_sw_30354278.mp3,kunendelea kusaji wa paadiwatu masiruhi wa lezi mele kisiwa lico
common_voice_sw_31286967.mp3,nakine wasukoma kaimanishikuwaku wa kaskazini baliiwanajumweshwa kiawaku wa moja
common_voice_sw_35166034.mp3,tigalojia ini saidi a wakumesa
common_voice_sw_28768781.mp3,atahisi watiwa lebaya huonde kimbeneza sai
common_voice_sw_31812063.mp3,mwaadeshwa habari amajuritali mikombeza tuma elezo ya mfin
common_voice_sw_31324576.mp3,tokutiisha majiaki litate chamaka
common_voice_sw_30225322.mp3,lazapanankata bana watawana yeni katika aasa gaamgulusakia zeguano ukani
common_voice_sw_30321238.mp3,waka elfu moja miatisa sitini na moja pabanika ilipata uhuhuwa e
common_voice_sw_30114681.mp3,bama na kuraribia mareka
common_voice_sw_30057226.mp3,usafia wasi kwatomu hitwatu uchini
common_voice_sw_30149588.mp3,emo hatoza kutafatisha kama nikiki cha kawaida
common_voice_sw_31046136.mp3,kiletoa chatoba mzita
common_voice_sw_30144136.mp3,katika ugoaji watuzuhizo waliofanyika jijili abuja maijere
common_voice_sw_31311246.mp3,mana wanisaadi wa kuagwa kaamu kwa hajizabi boro wakitucia
common_voice_sw_29968573.mp3,kuazishachalikoseta katika magugaya wajama yasaadar
common_voice_sw_30025121.mp3,atamia misudo ya linalii ifuga kama nebaja bili moja bili au ne
common_voice_sw_30113742.mp3,afrika bijaliwa kuwa malerapi za kidai na
common_voice_sw_29954520.mp3,heiate katia kitoa cha buliji cha kibono
common_voice_sw_29944007.mp3,hwa mezi wa minevu kwa sasa ya kotona
common_voice_sw_28699149.mp3,kwamfano katiza linaweza kutokea kwa mumeme na kinisikwa mpenzi tufauti
common_voice_sw_29939202.mp3,ilikojoriaalahiimashujaha wa nataba atika dijiva
common_voice_sw_29912104.mp3,kwakade takibiashara ya wacumailikuwa nakunezeka kunye kwaniza wafrika
common_voice_sw_30311807.mp3,jana kela aliyekuwa mezaliwa mwaka waelfu moja miatisa kalakeni na sama
common_voice_sw_29899195.mp3,tusaini gege munye rangi ya bu kunakijani ya tapausabau wao
common_voice_sw_29871253.mp3,ayekika rume eliza hailaki e alialika kimi ya yantatika ikulii
common_voice_sw_30363858.mp3,utalina nishati bila kuzahau setaye vuana
common_voice_sw_29990368.mp3,urebesha upendelewa histolea wa masaiina wanyesha kwamba
common_voice_sw_30298476.mp3,aga ya alenjisha pia mkutana vimaraifo hamilia
common_voice_sw_29822432.mp3,ciake ilipotouhuru mila kumade damu ya mbo alilosifio saa
common_voice_sw_29897044.mp3,khirikala afe duniani inakaderia kuwa ukichukuwa watu mia moja
common_voice_sw_29981299.mp3,ulabeni zare nye viniishi viata ishirinda mbii nazaitajika na uhulili wa hwanadau
common_voice_sw_29985536.mp3,ukekuzena kuweka sehemu ya kumukomuka viza ziligaro kudubisha umdu
common_voice_sw_29821246.mp3,kumbukumu ya wasivii ya wanafuzi kumi na sita
common_voice_sw_30436253.mp3,ucukuwa mizibo auvigazi nazua gizwa na wafanya biashara wa nchi za
common_voice_sw_29792697.mp3,baliliyo huja kuwane kana waziwazini a kabingi bada mto kwa mkizwa
common_voice_sw_29820873.mp3,katika ulimanu watu hutofutena kwa mambu malenali
common_voice_sw_30387189.mp3,kabila la matu kutoka edeo la daisala baina ya rufinge na badamo wayo
common_voice_sw_30709952.mp3,umakiji ni moja ati ya mmambo ya deicha mgia watu ukata tama
common_voice_sw_29870260.mp3,atoningiikeni kuwa kilininlioaa anakamzana
common_voice_sw_30327297.mp3,serikai imeejiba vitohiryo havi ya kuanyara za ziriika
common_voice_sw_29962652.mp3,katika miima yo upareni meene ya chomu na kuzo kuna malzali akijanikimichi
common_voice_sw_30297699.mp3,baadhi ya katika eneo la afrika mashariki walikuwa machatara
common_voice_sw_30058764.mp3,halihiyooinadugumpapa miokatika nji za sire na moweti ya dilima
common_voice_sw_30402897.mp3,tala pililijenaziwa na makabila bingine ilyeliana mishwa kwa bna kweisto
common_voice_sw_34995196.mp3,anganiine enelea kubala uhunwa vombu viya baye
common_voice_sw_35154879.mp3,kenbeleserikalizekizilizyopaka mskakokule kakikanichijieza uligui
common_voice_sw_28780637.mp3,mwazani palikuwa na ncichakhe tonzonzo fuwata kalena mpia
common_voice_sw_29882733.mp3,hifadhi ya taifa sadani inapatikana mkowa kwani na tanga
common_voice_sw_30573533.mp3,wakati wa mteuzi wa kiali puwa na uni wameka benasini na mwaja
common_voice_sw_30314410.mp3,balafuelekuwa neeneola kilomika za mrana ishirini hivi
common_voice_sw_30434824.mp3,wajaro mani wadekianga wakisama mpasidisikansai wezi kumuwa wasiramko
common_voice_sw_31655645.mp3,kiping anafanya mambo hayo kunawatu waliokuwa wapende jencha mamea nesha kichi
common_voice_sw_29899487.mp3,kwa mojib wa takwanjiizo kwa ziwanesha hatabe lapo watuchina afu moja
common_voice_sw_28809695.mp3,aporomuko wya maji utokea kwa kawaida katika seheru za ju ya nchia ya mpu
common_voice_sw_36033620.mp3,mazare na yozwa njini hasa karafu basibasi unarasinna pilipili
common_voice_sw_31258758.mp3,mbea nucheka kusutuku
common_voice_sw_30671206.mp3,mpaka hu analiondanisha teifa latanzania na malao
common_voice_sw_31581449.mp3,usalihibu ini adi ncuri wajinia kijini
common_voice_sw_31326415.mp3,msalaba ulitowala bendere hilonapia ulikuwa na mrabamukuna
common_voice_sw_34985633.mp3,nikanimawaikinchinzamini tilauumpia kikatu
common_voice_sw_30225793.mp3,unaki a amienza kwa kuvungumzia idadi a mkabiina
common_voice_sw_30110409.mp3,maparamakwe ya musumo ya pwangiani kwejye daraja kinaronganisha ncatanzania na wanda
common_voice_sw_30066261.mp3,hatakiu kuchukua wa ruzi wa otoka sababi ya maagana ya kinila yalio kuisha fanik
common_voice_sw_30321672.mp3,waliazisha chamochamunganohu wanafunzi waafurika mareka ni na kana da
common_voice_sw_30341837.mp3,balihasa ulewangunagowanawitaibada na dizi bia
common_voice_sw_30176786.mp3,kukamo ngo memaziwa na kupikia kamilunja kuna
common_voice_sw_30325119.mp3,niwatota wamwafrika kwawale wanawamini sayasi
common_voice_sw_30621892.mp3,ungereza amikamkazina na kugo kama kumauna aau
common_voice_sw_31293007.mp3,maianetaja bati wa kugalita kakogani
common_voice_sw_30718074.mp3,manepwa nasibu maalo mia kusongunza kisaeni enekututumaenisha ujereza katikaluga hi
common_voice_sw_30154089.mp3,pazanianeo imaazoa makazi ya alisimkapa
common_voice_sw_30364644.mp3,njani aliongamiza vijihi alivyokutena navi
common_voice_sw_30361066.mp3,igemdogo wa to wambo nikitua kikubwa achabashara
common_voice_sw_31290549.mp3,alaamani anya kumbwa sana katanzania tokara na kujipatia umaarufu kufuania mitbalipasi
common_voice_sw_29996783.mp3,aizo ini nloana kwaaliwa uaa
common_voice_sw_29944619.mp3,kusukwa nazilandayenisha katika sahemulog
common_voice_sw_29926416.mp3,uamiaji kuwa ni moja ya majabu kumiasili ya ulimamu ya kusafiri
common_voice_sw_29862650.mp3,alifanya kazi ya walimugukolimgi
common_voice_sw_30444872.mp3,aka yelfu mbii na tano walihamia kilabuya indamila kwa uhamisho vuu
common_voice_sw_30126009.mp3,raiswa gana anatapa muli urudi gana lakini ture alikata
common_voice_sw_30320558.mp3,mahine ina maharabe ipia fiyadi nichakula mahinu cha watoto wachanga
common_voice_sw_34730346.mp3,mtuanaweza kuishi katika eneolenye mbumgue
common_voice_sw_30124559.mp3,wananchi ni rahisi kujua vita wanayopigana
common_voice_sw_30658847.mp3,aliruusu upanuzi wazia mavi tisiasa kwanzi ya tarehu kumbina maonja
common_voice_sw_30086074.mp3,baado hakuka ukiwa kwenye mtoto wanyokalimio
common_voice_sw_35100415.mp3,wadikika kufigwa maekwa kusana umizeni
common_voice_sw_29856753.mp3,teotida a vuntolinekwa upotwa i kiafai
common_voice_sw_36038162.mp3,na anakali
common_voice_sw_30659558.mp3,ifadhi ya mtogare na patika na masharikimaziwa amgani
common_voice_sw_30131111.mp3,tunotaza kukunza mazingeaedu kusababu ndi maisha eku
common_voice_sw_29930171.mp3,umoja wanchi huru za ya frika uienishwa
common_voice_sw_30712462.mp3,ongezi wanyarere ulikuwa na jukumu la kuwa weka hulu wa tanzania
common_voice_sw_30075802.mp3,wizara malesilina utalii wedangaza kuwanza kue badhisha hadi mapola kibo bulii
common_voice_sw_29863238.mp3,inayoza kwa saidia katiwa kusafiisha mizibo na kuipeleka
common_voice_sw_29923692.mp3,miga mbalimbaika majinya zati rlitarisha na itaneta
common_voice_sw_30215620.mp3,zuhura amasema sizutiwa mozemiliocukuwa kakuwa ne maabini ilimungiobayo imenisaidiyo
